-1.570796326794896558e+00 -1.570796326794896558e+00 -1.570796326794896558e+00 2.498279470260600178e-14 -3.400000000000000000e+01 2.900000000000000000e+02
-1.570796326794896558e+00 -1.570796326794896558e+00 -1.439896632895321771e+00 2.777604101156901340e-14 -3.080037815380505606e+01 2.411832041097006822e+02
-1.570796326794896558e+00 -1.570796326794896558e+00 -1.308996938995747206e+00 3.012965343650902483e-14 -2.125625903211152945e+01 1.932016771316572772e+02
-1.570796326794896558e+00 -1.570796326794896558e+00 -1.178097245096172418e+00 3.200336101629067510e-14 -5.530945159221218432e+00 1.468763962954564306e+02
-1.570796326794896558e+00 -1.570796326794896558e+00 -1.047197551196597853e+00 3.336510409473401445e-14 1.610649898461998220e+01 1.030000000000000568e+02
-1.570796326794896558e+00 -1.570796326794896558e+00 -9.162978572970230662e-01 3.419158287022035528e-14 4.328585073107809222e+01 6.232322555073849912e+01
-1.570796326794896558e+00 -1.570796326794896558e+00 -7.853981633974482790e-01 3.446865606175794439e-14 7.554206383623130705e+01 2.554206383623122179e+01
-1.570796326794896558e+00 -1.570796326794896558e+00 -6.544984694978736028e-01 3.419158287022035528e-14 1.123232255507385133e+02 -6.714149268921921987e+00
-1.570796326794896558e+00 -1.570796326794896558e+00 -5.235987755982989267e-01 3.336510409473400183e-14 1.530000000000000284e+02 -3.389350101538002491e+01
-1.570796326794896558e+00 -1.570796326794896558e+00 -3.926990816987241395e-01 3.200336101629066248e-14 1.968763962954564590e+02 -5.553094515922116159e+01
-1.570796326794896558e+00 -1.570796326794896558e+00 -2.617993877991495744e-01 3.012965343650901221e-14 2.432016771316572203e+02 -7.125625903211145840e+01
-1.570796326794896558e+00 -1.570796326794896558e+00 -1.308996938995747872e-01 2.777604101156900078e-14 2.911832041097007391e+02 -8.080037815380499922e+01
-1.570796326794896558e+00 -1.570796326794896558e+00 0.000000000000000000e+00 2.498279470260599547e-14 3.400000000000000568e+02 -8.399999999999994316e+01
-1.570796326794896558e+00 -1.570796326794896558e+00 1.308996938995745651e-01 2.179770772840053419e-14 3.888167958902992609e+02 -8.080037815380499922e+01
-1.570796326794896558e+00 -1.570796326794896558e+00 2.617993877991493523e-01 1.827527781015421780e-14 4.367983228683427797e+02 -7.125625903211147261e+01
-1.570796326794896558e+00 -1.570796326794896558e+00 3.926990816987239175e-01 1.447577470037031545e-14 4.831236037045435410e+02 -5.553094515922123264e+01
-1.570796326794896558e+00 -1.570796326794896558e+00 5.235987755982987046e-01 1.046420895067850073e-14 5.270000000000000000e+02 -3.389350101537996096e+01
-1.570796326794896558e+00 -1.570796326794896558e+00 6.544984694978732698e-01 6.309219563272158428e-15 5.676767744492614156e+02 -6.714149268921921987e+00
-1.570796326794896558e+00 -1.570796326794896558e+00 7.853981633974482790e-01 2.081899558550490419e-15 6.044579361637687498e+02 2.554206383623129284e+01
-1.570796326794896558e+00 -1.570796326794896558e+00 9.162978572970228441e-01 -2.145420446171161814e-15 6.367141492689219149e+02 6.232322555073849912e+01
-1.570796326794896558e+00 -1.570796326794896558e+00 1.047197551196597409e+00 -6.300409833577505690e-15 6.638935010153800249e+02 1.029999999999999858e+02
-1.570796326794896558e+00 -1.570796326794896558e+00 1.178097245096172418e+00 -1.031197558326932672e-14 6.855309451592212326e+02 1.468763962954564875e+02
-1.570796326794896558e+00 -1.570796326794896558e+00 1.308996938995746984e+00 -1.411147869305322592e-14 7.012562590321114158e+02 1.932016771316572772e+02
-1.570796326794896558e+00 -1.570796326794896558e+00 1.439896632895321549e+00 -1.763390861129954547e-14 7.108003781538051271e+02 2.411832041097006822e+02
-1.570796326794896558e+00 -1.570796326794896558e+00 1.570796326794896558e+00 -2.081899558550501305e-14 7.140000000000000000e+02 2.900000000000000568e+02
-1.570796326794896558e+00 -1.439896632895321771e+00 -1.570796326794896558e+00 2.523672618523900283e-14 -3.370912528670952213e+01 2.855621094645182438e+02
-1.570796326794896558e+00 -1.439896632895321771e+00 -1.439896632895321771e+00 2.759033861017902057e-14 -2.416500616501598131e+01 2.375805824864747251e+02
-1.570796326794896558e+00 -1.439896632895321771e+00 -1.308996938995747206e+00 2.946404618996067084e-14 -8.439692292125755557e+00 1.912553016502739354e+02
-1.570796326794896558e+00 -1.439896632895321771e+00 -1.178097245096172418e+00 3.082578926840401019e-14 1.319775185171551612e+01 1.473789053548175048e+02
-1.570796326794896558e+00 -1.439896632895321771e+00 -1.047197551196597853e+00 3.165226804389035733e-14 4.037710359817359063e+01 1.067021309055560181e+02
-1.570796326794896558e+00 -1.439896632895321771e+00 -9.162978572970230662e-01 3.192934123542794644e-14 7.263331670332676993e+01 6.992096919104874075e+01
-1.570796326794896558e+00 -1.439896632895321771e+00 -7.853981633974482790e-01 3.165226804389035733e-14 1.094144784178340473e+02 3.766475608589556145e+01
-1.570796326794896558e+00 -1.439896632895321771e+00 -6.544984694978736028e-01 3.082578926840401019e-14 1.500912528670955339e+02 1.048540433943748695e+01
-1.570796326794896558e+00 -1.439896632895321771e+00 -5.235987755982989267e-01 2.946404618996067084e-14 1.939676491625519361e+02 -1.115203980440371367e+01
-1.570796326794896558e+00 -1.439896632895321771e+00 -3.926990816987241395e-01 2.759033861017902057e-14 2.402929299987527543e+02 -2.687735367729401048e+01
-1.570796326794896558e+00 -1.439896632895321771e+00 -2.617993877991495744e-01 2.523672618523901230e-14 2.882744569767961593e+02 -3.642147279898755130e+01
-1.570796326794896558e+00 -1.439896632895321771e+00 -1.308996938995747872e-01 2.244347987627599752e-14 3.370912528670954771e+02 -3.962109464518242419e+01
-1.570796326794896558e+00 -1.439896632895321771e+00 0.000000000000000000e+00 1.925839290207054256e-14 3.859080487573947948e+02 -3.642147279898755130e+01
-1.570796326794896558e+00 -1.439896632895321771e+00 1.308996938995745651e-01 1.573596298382422300e-14 4.338895757354382567e+02 -2.687735367729401048e+01
-1.570796326794896558e+00 -1.439896632895321771e+00 2.617993877991493523e-01 1.193645987404031277e-14 4.802148565716390749e+02 -1.115203980440371367e+01
-1.570796326794896558e+00 -1.439896632895321771e+00 3.926990816987239175e-01 7.924894124348509090e-15 5.240912528670954771e+02 1.048540433943742300e+01
-1.570796326794896558e+00 -1.439896632895321771e+00 5.235987755982987046e-01 3.769904736942161269e-15 5.647680273163568927e+02 3.766475608589552593e+01
-1.570796326794896558e+00 -1.439896632895321771e+00 6.544984694978732698e-01 -4.574152677794956964e-16 6.015491890308642269e+02 6.992096919104864128e+01
-1.570796326794896558e+00 -1.439896632895321771e+00 7.853981633974482790e-01 -4.684735272501162917e-15 6.338054021360173920e+02 1.067021309055559755e+02
-1.570796326794896558e+00 -1.439896632895321771e+00 9.162978572970228441e-01 -8.839724659907502060e-15 6.609847538824755020e+02 1.473789053548173626e+02
-1.570796326794896558e+00 -1.439896632895321771e+00 1.047197551196597409e+00 -1.285129040959931521e-14 6.826221980263167097e+02 1.912553016502737648e+02
-1.570796326794896558e+00 -1.439896632895321771e+00 1.178097245096172418e+00 -1.665079351938323017e-14 6.983475118992070065e+02 2.375805824864747251e+02
-1.570796326794896558e+00 -1.439896632895321771e+00 1.308996938995746984e+00 -2.017322343762954342e-14 7.078916310209006042e+02 2.855621094645180733e+02
-1.570796326794896558e+00 -1.439896632895321771e+00 1.439896632895321549e+00 -2.335831041183500784e-14 7.110912528670955908e+02 3.343789053548173911e+02
-1.570796326794896558e+00 -1.439896632895321771e+00 1.570796326794896558e+00 -2.615155672079801947e-14 7.078916310209006042e+02 3.831957012451167657e+02
-1.570796326794896558e+00 -1.308996938995747206e+00 -1.570796326794896558e+00 2.545069095114264138e-14 -3.284147809382830019e+01 2.812001524665142824e+02
-1.570796326794896558e+00 -1.308996938995747206e+00 -1.439896632895321771e+00 2.732439853092429482e-14 -1.711616422093798917e+01 2.348748716303134643e+02
-1.570796326794896558e+00 -1.308996938995747206e+00 -1.308996938995747206e+00 2.868614160936762470e-14 4.521279922903133297e+00 1.909984753348570621e+02
-1.570796326794896558e+00 -1.308996938995747206e+00 -1.178097245096172418e+00 2.951262038485398446e-14 3.170063166936125043e+01 1.503217008855955328e+02
-1.570796326794896558e+00 -1.308996938995747206e+00 -1.047197551196597853e+00 2.978969357639156725e-14 6.395684477451439420e+01 1.135405391710883123e+02
-1.570796326794896558e+00 -1.308996938995747206e+00 -9.162978572970230662e-01 2.951262038485398446e-14 1.007380064890216715e+02 8.128432606593509036e+01
-1.570796326794896558e+00 -1.308996938995747206e+00 -7.853981633974482790e-01 2.868614160936762470e-14 1.414147809382832008e+02 5.410497431947698743e+01
-1.570796326794896558e+00 -1.308996938995747206e+00 -6.544984694978736028e-01 2.732439853092430428e-14 1.852911772337396030e+02 3.246753017563578680e+01
-1.570796326794896558e+00 -1.308996938995747206e+00 -5.235987755982989267e-01 2.545069095114264770e-14 2.316164580699403643e+02 1.674221630274549000e+01
-1.570796326794896558e+00 -1.308996938995747206e+00 -3.926990816987241395e-01 2.309707852620263943e-14 2.795979850479838547e+02 7.198097181051949178e+00
-1.570796326794896558e+00 -1.308996938995747206e+00 -2.617993877991495744e-01 2.030383221723962464e-14 3.284147809382831156e+02 3.998475334857076291e+00
-1.570796326794896558e+00 -1.308996938995747206e+00 -1.308996938995747872e-01 1.711874524303416968e-14 3.772315768285824333e+02 7.198097181051949178e+00
-1.570796326794896558e+00 -1.308996938995747206e+00 0.000000000000000000e+00 1.359631532478785171e-14 4.252131038066258952e+02 1.674221630274547579e+01
-1.570796326794896558e+00 -1.308996938995747206e+00 1.308996938995745651e-01 9.796812215003947785e-15 4.715383846428267134e+02 3.246753017563571575e+01
-1.570796326794896558e+00 -1.308996938995747206e+00 2.617993877991493523e-01 5.785246465312135427e-15 5.154147809382831156e+02 5.410497431947690927e+01
-1.570796326794896558e+00 -1.308996938995747206e+00 3.926990816987239175e-01 1.630257077905795495e-15 5.560915553875446449e+02 8.128432606593496246e+01
-1.570796326794896558e+00 -1.308996938995747206e+00 5.235987755982987046e-01 -2.597062926815868570e-15 5.928727171020518654e+02 1.135405391710881418e+02
-1.570796326794896558e+00 -1.308996938995747206e+00 6.544984694978732698e-01 -6.824382931537527902e-15 6.251289302072050305e+02 1.503217008855953338e+02
-1.570796326794896558e+00 -1.308996938995747206e+00 7.853981633974482790e-01 -1.097937231894387967e-14 6.523082819536632542e+02 1.909984753348569484e+02
-1.570796326794896558e+00 -1.308996938995747206e+00 9.162978572970228441e-01 -1.499093806863568493e-14 6.739457260975044619e+02 2.348748716303132653e+02
-1.570796326794896558e+00 -1.308996938995747206e+00 1.047197551196597409e+00 -1.879044117841958727e-14 6.896710399703946450e+02 2.812001524665139982e+02
-1.570796326794896558e+00 -1.308996938995747206e+00 1.178097245096172418e+00 -2.231287109666591629e-14 6.992151590920883564e+02 3.291816794445575738e+02
-1.570796326794896558e+00 -1.308996938995747206e+00 1.308996938995746984e+00 -2.549795807087137756e-14 7.024147809382832293e+02 3.779984753348568915e+02
-1.570796326794896558e+00 -1.308996938995747206e+00 1.439896632895321549e+00 -2.829120437983438288e-14 6.992151590920883564e+02 4.268152712251560956e+02
-1.570796326794896558e+00 -1.308996938995747206e+00 1.570796326794896558e+00 -3.064481680477440061e-14 6.896710399703947587e+02 4.747967982031996712e+02
-1.570796326794896558e+00 -1.178097245096172418e+00 -1.570796326794896558e+00 2.562102800385006414e-14 -3.141190410538375488e+01 2.769887632995869353e+02
-1.570796326794896558e+00 -1.178097245096172418e+00 -1.439896632895321771e+00 2.698277108229339402e-14 -9.774459961542547148e+00 2.331123670041305331e+02
-1.570796326794896558e+00 -1.178097245096172418e+00 -1.308996938995747206e+00 2.780924985777975063e-14 1.740489178491552025e+01 1.924355925548690038e+02
-1.570796326794896558e+00 -1.178097245096172418e+00 -1.178097245096172418e+00 2.808632304931733658e-14 4.966110489006869955e+01 1.556544308403616981e+02
-1.570796326794896558e+00 -1.178097245096172418e+00 -1.047197551196597853e+00 2.780924985777975063e-14 8.644226660457593425e+01 1.233982177352085898e+02
-1.570796326794896558e+00 -1.178097245096172418e+00 -9.162978572970230662e-01 2.698277108229339402e-14 1.271190410538374920e+02 9.621886598875045138e+01
-1.570796326794896558e+00 -1.178097245096172418e+00 -7.853981633974482790e-01 2.562102800385005783e-14 1.709954373492939226e+02 7.458142184490924365e+01
-1.570796326794896558e+00 -1.178097245096172418e+00 -6.544984694978736028e-01 2.374732042406841071e-14 2.173207181854947407e+02 5.885610797201900368e+01
-1.570796326794896558e+00 -1.178097245096172418e+00 -5.235987755982989267e-01 2.139370799912839613e-14 2.653022451635382026e+02 4.931198885032547707e+01
-1.570796326794896558e+00 -1.178097245096172418e+00 -3.926990816987241395e-01 1.860046169016539081e-14 3.141190410538374636e+02 4.611236700413053313e+01
-1.570796326794896558e+00 -1.178097245096172418e+00 -2.617993877991495744e-01 1.541537471595992954e-14 3.629358369441367245e+02 4.931198885032547707e+01
-1.570796326794896558e+00 -1.178097245096172418e+00 -1.308996938995747872e-01 1.189294479771361314e-14 4.109173639221802432e+02 5.885610797201900368e+01
-1.570796326794896558e+00 -1.178097245096172418e+00 0.000000000000000000e+00 8.093441687929701329e-15 4.572426447583810614e+02 7.458142184490931470e+01
-1.570796326794896558e+00 -1.178097245096172418e+00 1.308996938995745651e-01 4.081875938237896860e-15 5.011190410538374636e+02 9.621886598875045138e+01
-1.570796326794896558e+00 -1.178097245096172418e+00 2.617993877991493523e-01 -7.311344916845017172e-17 5.417958155030989928e+02 1.233982177352085898e+02
-1.570796326794896558e+00 -1.178097245096172418e+00 3.926990816987239175e-01 -4.300433453890106348e-15 5.785769772176062133e+02 1.556544308403616981e+02
-1.570796326794896558e+00 -1.178097245096172418e+00 5.235987755982987046e-01 -8.527753458611770414e-15 6.108331903227593784e+02 1.924355925548690038e+02
-1.570796326794896558e+00 -1.178097245096172418e+00 6.544984694978732698e-01 -1.268274284601811035e-14 6.380125420692174885e+02 2.331123670041304763e+02
-1.570796326794896558e+00 -1.178097245096172418e+00 7.853981633974482790e-01 -1.669430859570993138e-14 6.596499862130586962e+02 2.769887632995869353e+02
-1.570796326794896558e+00 -1.178097245096172418e+00 9.162978572970228441e-01 -2.049381170549382426e-14 6.753753000859488793e+02 3.233140441357876966e+02
-1.570796326794896558e+00 -1.178097245096172418e+00 1.047197551196597409e+00 -2.401624162374014697e-14 6.849194192076425907e+02 3.712955711138311017e+02
-1.570796326794896558e+00 -1.178097245096172418e+00 1.178097245096172418e+00 -2.720132859794561455e-14 6.881190410538374636e+02 4.201123670041305331e+02
-1.570796326794896558e+00 -1.178097245096172418e+00 1.308996938995746984e+00 -2.999457490690861671e-14 6.849194192076425907e+02 4.689291628944297941e+02
-1.570796326794896558e+00 -1.178097245096172418e+00 1.439896632895321549e+00 -3.234818733184862814e-14 6.753753000859489930e+02 5.169106898724731991e+02
-1.570796326794896558e+00 -1.178097245096172418e+00 1.570796326794896558e+00 -3.422189491163029103e-14 6.596499862130586962e+02 5.632359707086740173e+02
-1.570796326794896558e+00 -1.047197551196597853e+00 -1.570796326794896558e+00 2.574482282916309154e-14 -2.944486372867089585e+01 2.730000000000000000e+02
-1.570796326794896558e+00 -1.047197551196597853e+00 -1.439896632895321771e+00 2.657130160464944815e-14 -2.265511982212721875e+00 2.323232255507384707e+02
-1.570796326794896558e+00 -1.047197551196597853e+00 -1.308996938995747206e+00 2.684837479618703410e-14 2.999070112294038637e+01 1.955420638362312502e+02
-1.570796326794896558e+00 -1.047197551196597853e+00 -1.178097245096172418e+00 2.657130160464944815e-14 6.677186283744765660e+01 1.632858507310780567e+02
-1.570796326794896558e+00 -1.047197551196597853e+00 -1.047197551196597853e+00 2.574482282916310417e-14 1.074486372867091575e+02 1.361064989846199751e+02
-1.570796326794896558e+00 -1.047197551196597853e+00 -9.162978572970230662e-01 2.438307975071976166e-14 1.513250335821655881e+02 1.144690548407787816e+02
